PC1.SP,PC1.PV,PC1.OP,FC3.SP,FC3.PV,FC3.OP,TI1.PV,TI2.PV,LC1.SP,LC1.PV,LC1.OP,FI1.PV,FC1.SP,FC1.PV,FC1.OP,FC2.SP,FC2.PV,FC2.OP,PI1.PV,FC4.SP,FC4.PV,FC4.OP,TI5.PV,TI4.PV,TC1.SP,TC1.PV,TC1.OP,FC6.SP,FC6.PV,FC6.OP,TI6.PV,PC2.SP,PC2.PV,PC2.OP,LC3.SP,LC3.PV,LC3.OP,FI2.PV,FC5.SP,FC5.PV,FC5.OP,FI5.PV,TI3.PV,LC2.SP,LC2.PV,LC2.OP,FC8.SP,FC8.PV,FC8.OP,FI4.PV,TC2.SP,TC2.PV,TC2.OP,TI8.PV,TI7.PV,PI2.PV,FI3.PV,FC7.SP,FC7.PV,FC7.OP,Sample Time (seconds)
3.7501,3.7529,58.917,6166.9,6194.1,25.774,83.37,62.913,54,54.379,46.069,28.034,7.6958,7.6179,13.802,1.997,2.0012,16.847,32.252,13.3997,13.446,12.719,89.538,95.121,105.751,104.87,26.691,2025.3,2006.6,42.438,116.99,7.6,7.4516,40.722,42,42.653,65.903,14.046,4.8714,4.7952,50.056,9.4715,27.783,42.998,43.596,10.639,0.8577,0.85282,7.809,2.4517,63.294,62.637,14.313,88.412,91.45,1.57273,2.1873,675,676.93,61.431,26
3.7501,3.7335,59.139,6186,6194.1,25.868,83.37,62.913,54,54.802,44.819,30.91,7.5684,7.6151,13.587,1.9892,2.0012,16.778,32.252,13.3997,13.369,12.788,89.538,95.121,105.751,104.871,26.702,2010,2016.9,41.934,117.083,7.6,7.496,41.333,42,42.479,65.486,14.408,4.8727,4.8272,49.722,9.5763,27.815,42.998,43.526,10.528,0.85845,0.85282,7.8854,2.443,63.294,62.637,14.354,88.454,91.5,1.5696,2.0459,675,670.83,61.583,16
3.7501,3.714,59.333,6202.7,6194.1,25.941,83.42,62.871,54,54.605,45.403,28.037,7.6278,7.6215,13.969,1.997,2.0012,16.806,32.279,13.3997,13.379,12.819,89.538,95.163,105.751,104.953,26.548,2043.2,2044.1,42.205,117.13,7.6,7.5127,41.5,42,42.799,66.389,14.104,4.8574,4.8376,49.333,9.9366,27.815,42.998,43.498,10.528,0.85895,0.85645,7.9028,2.4435,63.294,62.637,14.386,88.454,91.5,1.58211,2.0118,675,676.35,61.5,20
3.7501,3.7057,59.444,6212.3,6198,26,83.42,62.913,54,54.504,45.569,27.256,7.6448,7.6119,14.229,1.9934,1.9981,16.764,32.307,13.3997,13.3997,12.806,89.622,95.205,105.751,104.997,26.471,2066.2,2049.3,42.826,117.177,7.6,7.5989,43.111,42,43.031,67.014,14.8,4.8498,4.8324,49.389,9.5472,27.815,42.998,43.575,10.639,0.8597,0.85814,7.9271,2.4443,63.294,62.637,14.423,88.454,91.5,1.56334,2.1553,675,672.92,61.573,20
3.7501,3.7223,59.306,6200.4,6187.8,25.993,83.42,62.955,54,54.379,45.986,29.06,7.6873,7.6087,14.583,1.9934,1.9951,16.792,32.335,13.3997,13.415,12.774,89.663,95.33,105.751,105.079,26.316,2035.5,2060.8,41.99,117.271,7.6,7.6156,43.5,42,42.677,66.181,14.418,4.8338,4.8432,48.833,9.2987,27.815,42.998,43.474,10.528,0.86033,0.85989,7.9444,2.4395,63.294,62.637,14.459,88.454,91.5,1.5696,2.1143,675,674.69,61.563,20
3.7501,3.7001,59.528,6219.5,6189.9,26.059,83.42,62.913,54,54.358,46.069,26.809,7.6958,7.6087,14.983,1.9915,1.989,16.847,32.307,13.3997,13.425,12.764,89.663,95.455,105.751,105.163,26.158,2027.8,2041.9,42.108,117.365,7.6,7.6378,44,42,42.545,65.972,15.044,4.8178,4.8536,48.333,9.4431,27.815,42.998,43.433,10.417,0.86095,0.85989,7.9688,2.4418,63.294,62.637,14.495,88.412,91.5,1.56334,2.1515,675,675.31,61.587,20
3.7501,3.7112,59.444,6212.3,6206,25.983,83.42,62.955,54,54.608,45.236,29.865,7.6108,7.6215,14.767,1.997,1.9859,16.958,32.363,13.3997,13.43,12.729,89.705,95.58,105.751,105.288,25.915,1987,2021.7,41.427,117.411,7.6,7.6323,43.944,42,42.118,64.861,14.235,4.7935,4.8324,48.056,9.4327,27.846,42.998,43.558,10.694,0.86158,0.86164,7.9618,2.4458,63.294,62.637,14.532,88.412,91.5,1.57585,2.0153,675,682.55,61.434,20
3.7501,3.7335,59.222,6193.2,6206,25.892,83.42,62.913,54,54.271,46.153,28.083,7.7043,7.6119,15.295,1.997,1.989,17,32.307,13.3997,13.42,12.757,89.747,95.663,105.751,105.371,25.754,2004.8,2018.4,41.795,117.411,7.6,7.61,43.556,42,42.316,65.347,14.944,4.7775,4.8324,47.444,9.2099,27.846,42.998,43.457,10.528,0.86233,0.86164,7.9688,2.4407,63.294,62.637,14.568,88.454,91.5,1.57273,2.1811,675,677.81,61.545,20
3.7501,3.714,59.444,6212.3,6194.1,26,83.42,62.913,54,54.257,46.236,28.683,7.7128,7.5995,15.736,1.9873,1.989,16.986,32.279,13.3997,13.516,12.622,89.747,95.705,105.751,105.414,25.673,1981.8,2010.2,41.351,117.458,7.6,7.6434,44.222,42,42.042,64.722,15.205,4.7699,4.8432,46.778,9.2835,27.846,42.998,43.474,10.583,0.86295,0.86333,7.9688,2.4407,63.294,62.637,14.605,88.454,91.5,1.58837,2.0333,675,675.02,61.618,20
3.7501,3.714,59.444,6212.3,6194.1,26,83.42,62.913,54,54.257,46.236,28.683,7.7128,7.5995,15.736,1.9873,1.989,16.986,32.279,13.3997,13.516,12.622,89.747,95.705,105.751,105.414,25.673,1981.8,2010.2,41.351,117.458,7.6,7.6434,44.222,42,42.042,64.722,15.205,4.7699,4.8432,46.778,9.2835,27.846,42.998,43.474,10.583,0.86295,0.86333,7.9688,2.4407,63.294,62.637,14.605,88.454,91.5,1.58837,2.0333,675,675.02,61.618,20
3.7501,3.714,59.444,6212.3,6194.1,26,83.42,62.913,54,54.257,46.236,28.683,7.7128,7.5995,15.736,1.9873,1.989,16.986,32.279,13.3997,13.516,12.622,89.747,95.705,105.751,105.414,25.673,1981.8,2010.2,41.351,117.458,7.6,7.6434,44.222,42,42.042,64.722,15.205,4.7699,4.8432,46.778,9.2835,27.846,42.998,43.474,10.583,0.86295,0.86333,7.9688,2.4407,63.294,62.637,14.605,88.454,91.5,1.58837,2.0333,675,675.02,61.618,20
3.7501,3.714,59.444,6212.3,6194.1,26,83.42,62.913,54,54.257,46.236,28.683,7.7128,7.5995,15.736,1.9873,1.989,16.986,32.279,13.3997,13.516,12.622,89.747,95.705,105.751,105.414,25.673,1981.8,2010.2,41.351,117.458,7.6,7.6434,44.222,42,42.042,64.722,15.205,4.7699,4.8432,46.778,9.2835,27.846,42.998,43.474,10.583,0.86295,0.86333,7.9688,2.4407,63.294,62.637,14.605,88.454,91.5,1.58837,2.0333,675,675.02,61.618,20
3.7501,3.7585,59.028,6176.5,6209.9,25.792,83.42,62.955,54,54.532,45.319,29.95,7.6193,7.6275,16.087,2.0012,1.9767,17.5,32.307,13.3997,13.3277,12.844,89.788,95.746,105.751,105.453,25.611,1989.5,2007.1,41.563,117.411,7.6,7.6267,43.944,42,42.122,64.931,14.719,4.7629,4.7681,47.5,9.4216,27.877,42.998,43.37,10.417,0.86845,0.86502,8.1701,2.4197,63.294,62.59,14.914,88.454,91.54,1.59775,2.1564,675,676.48,61.601,20
3.7501,3.7557,59.056,6178.9,6186,25.899,83.42,62.955,54,54.528,45.236,27.496,7.6108,7.6151,16.163,1.9953,1.9737,17.625,32.307,13.3997,13.43,12.76,89.788,95.788,105.751,105.496,25.529,1989.5,2010.6,41.389,117.411,7.6,7.6323,44.111,42,42.094,64.931,15.012,4.7553,4.7789,47.111,9.9976,27.877,42.998,43.443,10.583,0.87208,0.87008,8.1944,2.4197,63.294,62.544,15.111,88.454,91.54,1.58837,2.1115,675,676.35,61.597,20
3.7501,3.7418,59.194,6190.8,6186,25.958,83.42,62.913,54,54.421,45.569,29.896,7.6448,7.6119,16.507,1.9953,1.9767,17.75,32.252,13.3997,13.3637,12.806,89.788,95.788,105.751,105.496,25.533,1976.7,1975.7,41.892,117.411,7.6,7.6434,44.389,42,41.969,64.583,14.781,4.7553,4.7681,47.278,9.1759,27.877,42.998,43.387,10.528,0.87283,0.87008,8.2361,2.4131,63.294,62.544,15.153,88.412,91.54,1.59462,2.1362,675,678.83,61.528,20
3.7501,3.7223,59.389,6207.5,6186,26.024,83.42,62.913,54,54.573,45.069,27.605,7.5939,7.6215,16.368,1.9992,1.9737,17.903,32.279,13.3997,13.404,12.788,89.788,95.83,105.751,105.495,25.538,1966.5,1961,41.854,117.411,7.6,7.6323,44.222,42,41.861,64.306,15.189,4.756,4.7789,46.944,9.4313,27.877,42.998,43.328,10.361,0.87358,0.87008,8.2951,2.4043,63.294,62.544,15.194,88.412,91.54,1.62277,1.8999,675,677.81,61.531,20
3.7501,3.7418,59.194,6190.8,6198,25.934,83.42,62.996,54,54.556,45.153,28.662,7.6024,7.6335,16.427,2.0031,1.9798,18.056,32.307,13.3997,13.425,12.757,89.788,95.83,105.751,105.539,25.453,1999.7,2010.3,41.681,117.411,7.6,7.6517,44.611,42,42.188,65.208,14.621,4.7476,4.7521,47.278,9.4334,27.877,42.998,43.346,10.417,0.87146,0.87171,8.2431,2.3997,63.294,62.59,15.078,88.496,91.59,1.61652,2.1821,675,676.04,61.615,20
3.7501,3.7529,59.111,6183.6,6189.9,25.927,83.42,62.955,54,54.316,45.819,28.944,7.6703,7.6243,16.847,2.0012,1.9829,18.153,32.335,13.3997,13.446,12.733,89.83,95.83,105.751,105.579,25.375,1999.7,1988.1,42.243,117.458,7.6,7.6629,44.889,42,42.208,65.208,14.659,4.74,4.7737,46.611,9.2772,27.877,42.998,43.311,10.417,0.86933,0.87339,8.1875,2.3969,63.294,62.637,14.96,88.496,91.59,1.61965,2.0323,675,675.02,61.563,20
3.7501,3.7335,59.306,6200.4,6195.9,25.976,83.42,62.955,54,54.754,44.486,28.761,7.5344,7.6215,16.253,2.0012,1.9706,18.417,32.307,13.3997,13.41,12.764,89.83,95.871,105.751,105.621,25.294,1976.7,1989.8,41.66,117.458,7.6,7.6323,44.389,42,41.941,64.583,15.106,4.7316,4.7681,46.444,9.2966,27.877,42.998,43.398,10.583,0.8672,0.87339,8.0938,2.4024,63.294,62.684,14.84,88.537,91.59,1.63216,2.0399,675,679.61,61.472,20
3.7501,3.7557,59.083,6181.2,6189.9,25.927,83.42,62.955,54,54.389,45.569,27.584,7.6448,7.6215,16.653,2.0012,1.9737,18.569,32.307,13.3997,13.3737,12.819,89.83,95.913,105.751,105.62,25.298,2002.3,2011.4,41.816,117.458,7.6,7.649,44.778,42,42.208,65.278,15.185,4.7323,4.7681,46.222,9.6367,27.877,42.998,43.252,10.306,0.86495,0.87171,7.9514,2.4081,63.294,62.731,14.716,88.579,91.59,1.60401,2.139,675,675.6,61.524,20
3.7501,3.7446,59.194,6190.8,6194.1,25.958,83.42,62.996,54,54.511,45.153,28.409,7.6024,7.637,16.469,2.0051,1.9737,18.722,32.335,13.3997,13.461,12.694,89.83,95.913,105.751,105.621,25.297,2004.8,2011.9,41.837,117.458,7.6,7.61,44,42,42.233,65.347,14.547,4.7323,4.7574,46.333,9.6624,27.908,42.998,43.353,10.472,0.8627,0.87339,7.6944,2.4171,63.294,62.778,14.589,88.537,91.59,1.57898,2.1706,675,674.69,61.514,20
3.7501,3.7557,59.083,6181.2,6194.1,25.917,83.42,62.955,54,54.198,46.069,28.827,7.6958,7.6243,17.052,2.0012,1.9737,18.833,32.279,13.3997,13.3483,12.813,89.83,95.955,105.751,105.664,25.213,1989.5,1987.5,42.049,117.458,7.6,7.6517,44.889,42,42.059,64.931,15.299,4.7233,4.7574,46,9.3681,27.908,42.998,43.276,10.417,0.86033,0.87664,7.375,2.4251,63.294,62.825,14.461,88.496,91.54,1.57273,2.1154,675,670.96,61.594,20
3.7501,3.7474,59.167,6188.4,6194.1,25.951,83.42,62.996,54,54.039,46.569,28.522,7.7468,7.6119,17.563,1.9915,1.9829,18.875,32.335,13.3997,13.415,12.757,89.83,95.955,105.751,105.663,25.217,1974.2,1967.5,42.01,117.458,7.6,7.6212,44.389,42,41.882,64.514,14.84,4.724,4.7466,46.111,9.4327,27.908,42.998,43.328,10.472,0.86083,0.87664,7.0903,2.4365,63.294,62.825,14.489,88.496,91.54,1.56647,2.0625,675,679.11,61.438,33
3.7501,3.7112,59.556,6221.9,6209.9,26.042,83.42,62.955,54,54.452,45.319,29.601,7.6193,7.6275,17.278,2.0031,1.9859,19.069,32.307,13.3997,13.404,12.747,89.83,95.955,105.751,105.663,25.218,2004.8,1986.6,42.167,117.458,7.6,7.5739,43.444,42,42.233,65.347,14.241,4.724,4.7247,46.5,9.2508,27.908,42.998,43.353,10.528,0.86133,0.87664,6.8333,2.4413,63.294,62.825,14.513,88.496,91.54,1.56334,2.1327,675,674.69,61.531,8
3.7501,3.7279,59.389,6207.5,6202.2,26.024,83.46,62.955,54,54.327,45.653,28.374,7.6533,7.6307,17.531,2.0051,1.9829,19.25,32.335,13.3997,13.333,12.84,89.83,95.955,105.751,105.663,25.219,1992.1,1981.1,42.146,117.411,7.6,7.5934,43.833,42,42.094,65,14.835,4.724,4.7191,46.667,10.1149,27.908,42.998,43.203,10.25,0.86183,0.87339,6.6493,2.4415,63.294,62.825,14.544,88.496,91.5,1.55708,2.1192,675,675.75,61.535,24
3.7501,3.7168,59.5,6217.1,6204.2,26.066,83.46,62.955,54,54.393,45.403,27.68,7.6278,7.6307,17.396,2.0109,1.9951,19.306,32.307,13.3997,13.471,12.712,89.788,95.955,105.751,105.621,25.303,2022.7,2029.4,41.913,117.411,7.6,7.5683,43.333,42,42.413,65.833,15.127,4.724,4.7414,46.167,9.2224,27.908,42.998,43.339,10.528,0.8622,0.87008,6.566,2.4507,63.294,62.825,14.565,88.496,91.5,1.55083,2.1397,675,676.2,61.517,15
3.7501,3.7529,59.167,6188.4,6212.3,25.958,83.46,62.955,54,54.358,45.569,31.023,7.6448,7.6215,17.455,2.0012,1.9859,19.375,32.307,13.3997,13.369,12.795,89.788,95.913,105.751,105.663,25.221,2022.7,2021.7,42.281,117.365,7.6,7.5628,43.167,42,42.41,65.833,14.033,4.7247,4.6969,47.056,9.4549,27.908,42.998,43.238,10.361,0.8627,0.86839,6.4722,2.4481,63.294,62.825,14.591,88.496,91.45,1.53519,2.1734,675,676.35,61.51,20
3.7501,3.7196,59.528,6219.5,6218,26.066,83.51,62.955,54,54.32,45.653,26.349,7.6533,7.6335,17.708,2.007,1.9951,19.417,32.335,13.3997,13.3483,12.875,89.788,95.955,105.751,105.664,25.22,1999.7,1997.6,42.264,117.365,7.6,7.5795,43.5,42,42.142,65.208,14.947,4.724,4.7136,46.778,9.6006,27.908,42.998,43.297,10.472,0.86595,0.86839,6.4479,2.4426,63.294,62.778,14.774,88.454,91.45,1.54457,1.9068,675,674.09,61.542,20
3.7501,3.739,59.333,6202.7,6206,26.052,83.51,62.913,54,54.042,46.486,28.754,7.7383,7.6179,18.42,2.0012,2.0012,19.361,32.335,13.3997,13.44,12.747,89.747,95.955,105.751,105.663,25.224,2015.1,1991.3,42.573,117.318,7.6,7.471,41.222,42,42.285,65.625,14.066,4.7247,4.6969,47.111,9.5222,27.908,42.998,43.311,10.528,0.86933,0.86677,6.5417,2.442,63.294,62.731,14.961,88.412,91.45,1.55083,2.1779,675,676.35,61.497,20
3.7501,3.7501,59.25,6195.6,6209.9,26.017,83.51,62.955,54,54.091,46.319,30.337,7.7213,7.6307,18.5,2.0012,2.0012,19.389,32.335,13.3997,13.3024,12.889,89.747,95.913,105.751,105.578,25.394,2068.7,2046.4,42.747,117.224,7.6,7.4488,40.5,42,42.851,67.083,15.297,4.7421,4.7247,47,9.4944,27.908,42.998,43.224,10.361,0.86995,0.86502,6.625,2.4294,63.294,62.731,14.992,88.412,91.45,1.56021,2.1884,675,677.37,61.5,20
3.7501,3.7279,59.472,6214.7,6222.2,26.052,83.56,62.913,54,54.101,46.319,25.899,7.7213,7.6307,18.889,2.0031,2.0045,19.361,32.39,13.3997,13.42,12.813,89.705,95.83,105.751,105.537,25.48,2094.3,2072.2,43.194,117.036,7.6,7.4821,40.944,42,43.087,67.778,14.669,4.7504,4.708,47.611,9.3876,27.908,42.998,43.335,10.583,0.87046,0.86677,6.691,2.4288,63.294,62.731,15.023,88.412,91.45,1.5477,2.0392,675,675.18,61.542,20
3.7501,3.7446,59.333,6202.7,6226.3,26.017,83.56,62.913,54,54.632,44.569,29.999,7.5429,7.6307,18.448,2.0012,2.0076,19.347,32.335,13.3997,13.3637,12.819,89.705,95.871,105.751,105.538,25.481,2076.4,2067.3,43.194,117.224,7.6,7.6128,43.5,42,42.858,67.292,14.642,4.7504,4.708,47.778,8.3638,27.908,42.998,43.214,10.361,0.87108,0.86502,6.8229,2.425,63.294,62.731,15.055,88.412,91.45,1.5477,2.1939,675,675.6,61.542,20
3.7501,3.7335,59.472,6214.7,6224.2,26.076,83.56,62.955,54,54.309,45.569,30.099,7.6448,7.6307,19.035,2.007,2.0076,19.403,32.363,13.3997,13.425,12.781,89.747,95.913,105.751,105.622,25.315,2073.8,2071.4,43,117.318,7.6,7.6378,44,42,42.816,67.222,14.392,4.7337,4.708,47.611,9.0558,27.908,42.998,43.311,10.583,0.87446,0.86333,7.066,2.4267,63.294,62.684,15.245,88.412,91.45,1.55083,2.1275,675,676.64,61.521,20
3.7501,3.7335,59.472,6214.7,6224.2,26.066,83.56,62.955,54,54.198,45.903,27.112,7.6788,7.6399,19.563,2.0109,1.9981,19.5,32.39,13.3997,13.425,12.813,89.788,95.955,105.751,105.705,25.149,2038.1,2053.1,42.514,117.458,7.6,7.8269,48.056,42,42.41,66.25,14.929,4.717,4.7302,46.778,9.5527,27.908,42.998,43.155,10.25,0.87508,0.86502,7.2188,2.4217,63.294,62.684,15.279,88.412,91.45,1.58524,2.1494,675,674.69,61.563,20
3.7501,3.7168,59.639,6229,6194.1,26.208,83.6,62.955,54,54.049,46.319,29.978,7.7213,7.6399,20.021,2.007,2.0103,19.417,32.39,13.3997,13.353,12.865,89.83,96.163,105.751,105.871,24.818,1989.5,2033.1,41.583,117.646,7.6,7.8992,50,42,41.872,64.931,14.596,4.6844,4.7191,46.278,9.9754,27.908,42.998,43.189,10.306,0.87571,0.86502,7.4271,2.4078,63.294,62.684,15.312,88.454,91.5,1.60713,2.1797,675,675.47,61.531,20
3.7501,3.739,59.444,6212.3,6218,26.066,83.6,62.996,54,54.23,45.819,27.883,7.6703,7.6491,19.906,2.0167,2.0134,19.514,32.363,13.3997,13.3997,12.872,89.913,96.371,105.751,106.08,24.395,1961.4,1955.3,42.087,117.786,7.6,7.8575,49.667,42,41.556,64.167,15.335,4.642,4.708,45.333,9.6305,27.94,42.998,43.217,10.361,0.87358,0.86333,7.6597,2.4032,63.294,62.731,15.193,88.496,91.54,1.61965,2.1056,675,675.31,61.542,22
3.7501,3.7724,59.111,6183.6,6222.2,25.91,83.6,62.996,54,54.254,45.736,29.221,7.6618,7.6431,19.865,2.0148,2.0012,19.708,32.39,13.3997,13.404,12.875,89.997,96.538,105.751,106.164,24.224,1966.5,1962.9,41.74,117.833,7.6,7.8158,49.222,42,41.625,64.236,14.422,4.6246,4.6576,45.833,9.9386,27.94,42.998,43.217,10.417,0.87121,0.86502,7.7361,2.3988,63.294,62.778,15.067,88.537,91.59,1.60713,2.1939,675,677.21,61.49,20
3.7501,3.739,59.417,6209.9,6187.8,26.111,83.6,62.996,54,54.007,46.486,28.876,7.7468,7.6586,20.382,2.0226,2.0103,19.792,32.335,13.3997,13.404,12.892,89.997,96.663,105.751,106.247,24.051,1948.6,1945.4,41.66,117.786,7.6,7.7463,48.111,42,41.441,63.75,15.623,4.6072,4.6635,45.111,9.8436,27.94,42.998,43.137,10.306,0.86883,0.86502,7.7674,2.3998,63.294,62.825,14.935,88.537,91.59,1.59775,2.1171,675,675.47,61.5,18
3.7501,3.7474,59.333,6202.7,6198,26.059,83.6,63.038,54,54.101,46.153,28.418,7.7043,7.677,20.344,2.0325,2.0076,20.014,32.307,13.3997,13.379,12.955,90.038,96.663,105.751,106.247,24.045,1994.6,1987.7,41.892,117.693,7.6,7.7129,47.611,42,41.993,65.069,14.872,4.6065,4.6576,45,9.9581,27.94,42.998,43.148,10.306,0.86933,0.86677,7.809,2.4083,63.294,62.825,14.961,88.537,91.59,1.59149,2.1637,675,674.24,61.514,20
3.7501,3.739,59.444,6212.3,6212.3,26.035,83.6,62.996,54,54.236,45.819,28.159,7.6703,7.6834,20.219,2.0362,2.0103,20.194,32.307,13.3997,13.333,13.021,89.997,96.621,105.751,106.248,24.036,1987,1982.9,41.972,117.646,7.6,7.8075,49.722,42,41.885,64.861,15.886,4.6058,4.6062,45.833,9.727,27.94,42.998,43.13,10.25,0.86695,0.86677,7.7951,2.4042,63.294,62.872,14.828,88.537,91.54,1.57585,2.1227,675,672.13,61.583,20
3.7501,3.7223,59.611,6231.4,6198,26.177,83.6,62.996,54,54.108,46.069,29.438,7.6788,7.6862,20.111,2.0439,2.0167,20.389,32.279,13.3997,13.451,12.903,89.997,96.663,105.751,106.291,23.943,1958.8,1986.6,41.253,117.693,7.6,7.8825,51.556,42,41.538,63.958,14.901,4.5968,4.6176,45.389,10.6868,27.94,42.998,43.214,10.417,0.86733,0.86677,7.8194,2.41,63.294,62.872,14.852,88.496,91.54,1.5696,2.2043,675,675.31,61.521,20
3.7501,3.7279,59.556,6231.4,6198,26.201,83.6,62.996,54,54.205,45.819,29.207,7.6703,7.6958,19.865,2.0478,2.0226,20.556,32.335,13.3997,13.3277,13.059,89.997,96.705,105.751,106.332,23.855,1915.4,1930.4,41.194,117.74,7.6,7.7518,49.278,42,41.142,62.917,15.124,4.5877,4.6176,45,9.9692,27.94,42.998,43.092,10.194,0.8677,0.86839,7.7951,2.4245,63.294,62.872,14.875,88.496,91.5,1.56647,2.1748,675,672.63,61.587,20
3.7501,3.7529,59.333,6202.7,6208.1,26.066,83.6,62.996,54,54.101,46.153,28.15,7.7043,7.6958,19.698,2.0478,2.0348,20.583,32.335,13.3997,13.3583,13.076,89.997,96.705,105.751,106.333,23.845,1961.4,1938.3,41.795,117.646,7.6,7.5906,46.167,42,41.684,64.167,15.127,4.5864,4.6003,45.167,10.2003,27.94,42.998,43.144,10.306,0.87108,0.86839,7.8438,2.4259,63.294,62.825,15.056,88.496,91.5,1.57273,2.188,675,679.61,61.434,20
3.7501,3.7585,59.278,6198,6220.1,26.017,83.6,62.996,54,54.493,44.903,26.828,7.5769,7.6926,18.986,2.0478,2.0378,20.639,32.363,13.3997,13.404,13.024,89.997,96.58,105.751,106.208,24.088,1943.5,1950.2,41.253,117.505,7.6,7.5127,44.5,42,41.49,63.681,15.158,4.6107,4.6003,45.611,10.4037,27.94,42.998,43.155,10.306,0.87158,0.87008,7.8611,2.4352,63.294,62.825,15.082,88.496,91.5,1.57273,2.18,675,674.53,61.556,20
3.7501,3.7223,59.639,6229,6208.1,26.153,83.65,63.038,54,54.473,44.986,31.24,7.5854,7.6986,18.674,2.0478,2.0348,20.736,32.335,13.3997,13.333,13.083,89.913,96.455,105.751,106.083,24.333,1989.5,1975.7,41.757,117.365,7.6,7.4905,43.889,42,41.997,64.931,14.812,4.6357,4.6062,46.111,9.7117,27.94,42.998,43.085,10.194,0.87196,0.87008,7.9201,2.4233,63.294,62.825,15.108,88.496,91.5,1.56021,2.066,675,673.51,61.611,20
3.7501,3.7029,59.861,6248.1,6218,26.208,83.65,63.038,54,54.375,45.319,27.213,7.6193,7.7138,18.382,2.0556,2.0437,20.806,32.279,13.3997,13.3737,13.09,89.83,96.33,105.751,106,24.493,1992.1,1974.2,41.99,117.271,7.6,7.4682,43.333,42,42.031,65,15.185,4.6517,4.6003,46.722,10.8631,27.908,42.998,43.078,10.139,0.87533,0.87171,8.0347,2.4191,63.294,62.778,15.292,88.496,91.5,1.53832,2.188,675,670.39,61.688,20
3.7501,3.7362,59.528,6219.5,6240.1,26.017,83.65,63.038,54,54.122,45.986,27.803,7.6873,7.705,18.431,2.0536,2.0348,20.889,32.363,13.3997,13.496,12.924,89.83,96.246,105.751,105.917,24.657,2007.4,2007.3,41.816,117.224,7.6,7.5099,44,42,42.208,65.417,14.592,4.6677,4.6062,47.167,10.0913,27.94,42.998,43.117,10.25,0.87583,0.87171,8.1181,2.4109,63.294,62.778,15.32,88.496,91.5,1.53832,2.1918,675,669.61,61.75,20
3.7501,3.7168,59.75,6238.6,6230.2,26.16,83.7,62.955,54,54.285,45.486,29.62,7.6363,7.6986,17.823,2.0536,2.0467,20.875,32.363,13.3997,13.333,13.076,89.788,96.205,105.751,105.917,24.655,2027.8,2027.7,42.087,117.271,7.6,7.5767,45.222,42,42.406,65.972,14.864,4.6677,4.6062,47.5,10.133,27.908,42.998,43.04,10.139,0.87633,0.87171,8.2118,2.4089,63.294,62.778,15.349,88.496,91.45,1.52268,2.1397,675,671.85,61.74,20
3.7501,3.7196,59.75,6238.6,6248.1,26.167,83.7,62.996,54,54.396,45.153,26.934,7.6024,7.705,17.493,2.0495,2.0437,20.889,32.418,13.3997,13.446,12.979,89.788,96.205,105.751,105.916,24.656,1994.6,2008.9,41.892,117.318,7.6,7.6212,46.111,42,42.049,65.069,15.372,4.6677,4.6062,47.778,10.0872,27.908,42.998,42.998,10.083,0.87683,0.87171,8.2951,2.4093,63.294,62.778,15.378,88.454,91.45,1.54457,2.0615,675,673.96,61.736,20
3.7501,3.7057,59.917,6257.7,6248.1,26.243,83.75,62.955,54,53.99,46.403,29.152,7.7213,7.6958,17.747,2.0459,2.0378,20.972,32.39,13.3997,13.404,12.965,89.788,96.246,105.751,105.959,24.568,1979.3,1974.9,42.049,117.365,7.6,7.6212,46.167,42,41.858,64.583,14.962,4.6586,4.6232,47.556,9.7762,27.908,42.998,43.033,10.139,0.87733,0.87339,8.3368,2.4062,63.294,62.778,15.406,88.454,91.45,1.52268,2.1751,675,676.93,61.712,20
3.7501,3.6945,60.056,6255.3,6258,26.219,83.75,62.955,54,54.066,46.153,29.53,7.7043,7.6926,17.833,2.042,2.0378,21,32.418,13.3997,13.3024,13.111,89.788,96.33,105.751,106,24.481,1966.5,1959.7,41.951,117.411,7.6,7.6295,46.389,42,41.767,64.306,15.081,4.6503,4.6117,47.778,10.3176,27.908,42.998,43.047,10.139,0.88071,0.87664,8.3854,2.4118,63.294,62.731,15.592,88.412,91.4,1.54144,1.9037,675,673.07,61.809,20
3.7501,3.7196,59.833,6245.7,6242.2,26.26,83.75,62.955,54,53.896,46.653,26.236,7.7552,7.7015,18.313,2.0495,2.05,20.972,32.39,13.3997,13.482,12.955,89.83,96.371,105.751,106.085,24.308,1989.5,1971.9,42.108,117.458,7.6,7.6406,46.722,42,42,64.931,14.919,4.6329,4.6232,47.278,10.0809,27.908,42.998,43.057,10.194,0.88121,0.87996,8.3785,2.4135,63.294,62.731,15.623,88.412,91.45,1.55083,2.1188,675,675.91,61.74,20
3.7501,3.7168,59.861,6248.1,6249.9,26.236,83.79,62.955,54,54.059,46.153,30.257,7.7043,7.7015,18.292,2.0495,2.05,21,32.446,13.3997,13.3837,13.007,89.83,96.455,105.751,106.127,24.22,1989.5,1971.1,42.146,117.458,7.6,7.6907,47.833,42,41.993,64.931,14.989,4.6239,4.6062,47.556,9.2279,27.908,42.998,43.009,10.083,0.87896,0.87996,8.3542,2.4153,63.294,62.778,15.497,88.412,91.45,1.53206,2.1863,675,674.69,61.76,20
